match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,Arshdeep Singh,4,0,22,1,5.5,9,1,0,0,0
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,Nathan Ellis,4,0,32,0,8,10,0,3,1,0
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,Harpreet Brar,4,0,25,0,6.25,6,0,0,1,0
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,Ravi Bishnoi,4,0,24,3,6,10,1,1,1,0
T202046,Capitals Vs Royals,Royals,Mustafizur Rahman,4,0,22,2,5.5,6,0,0,0,0
T202046,Capitals Vs Royals,Royals,Mahipal Lomror,1,0,5,0,5,4,1,0,0,0
T202046,Capitals Vs Royals,Royals,Chetan Sakariya,4,0,33,2,8.25,7,2,1,1,0
T202046,Capitals Vs Royals,Royals,Kartik Tyagi,4,0,40,1,10,9,6,0,5,0
T202046,Capitals Vs Royals,Royals,Tabraiz Shamsi,4,0,34,0,8.5,2,1,1,0,0
T202046,Capitals Vs Royals,Royals,Rahul Tewatia,3,0,17,1,5.66,6,0,1,0,0
T202046,Capitals Vs Royals,Capitals,Avesh Khan,4,0,29,1,7.25,6,0,1,1,0
T202046,Capitals Vs Royals,Capitals,Anrich Nortje,4,0,18,2,4.5,12,1,0,0,0
T202046,Capitals Vs Royals,Capitals,Ravichandran Ashwin,4,0,20,1,5,14,1,1,1,0
T202046,Capitals Vs Royals,Capitals,Kagiso Rabada,4,0,26,1,6.5,13,4,0,2,0
T202046,Capitals Vs Royals,Capitals,Axar Patel,4,0,27,1,6.75,5,2,0,1,0
T207776,RCB Vs Super Kings,Super Kings,Deepak Chahar,4,0,35,1,8.75,7,6,0,0,0
T207776,RCB Vs Super Kings,Super Kings,Josh Hazlewood,4,0,34,0,8.5,7,1,2,1,0
T207776,RCB Vs Super Kings,Super Kings,Shardul Thakur,4,0,29,2,7.25,9,1,2,0,0
T207776,RCB Vs Super Kings,Super Kings,Ravindra Jadeja,4,0,31,0,7.75,7,2,1,0,0
T207776,RCB Vs Super Kings,Super Kings,Dwayne Bravo,4,0,24,3,6,10,1,1,1,0
T207776,RCB Vs Super Kings,RCB,Mohammed Siraj,3,0,23,0,7.66,5,3,0,0,0
T207776,RCB Vs Super Kings,RCB,Navdeep Saini,2,0,25,0,12.5,4,2,2,0,0
T207776,RCB Vs Super Kings,RCB,Wanindu Hasaranga,4,0,40,0,10,7,2,3,0,0
T207776,RCB Vs Super Kings,RCB,Harshal Patel,3.1,0,25,2,7.89,7,3,0,1,2
T207776,RCB Vs Super Kings,RCB,Yuzvendra Chahal,4,0,26,1,6.5,10,2,1,1,0
T207776,RCB Vs Super Kings,RCB,Glenn Maxwell,2,0,17,1,8.5,3,1,1,0,0
T202680,Mumbai Vs KKR,KKR,Nitish Rana,1,0,5,0,5,4,1,0,0,0
T202680,Mumbai Vs KKR,KKR,Varun Chakravarthy,4,0,22,0,5.5,9,2,0,1,0
T202680,Mumbai Vs KKR,KKR,Sunil Narine,4,0,20,1,5,10,2,0,0,0
T202680,Mumbai Vs KKR,KKR,Lockie Ferguson,4,0,27,2,6.75,9,2,1,0,0
T202680,Mumbai Vs KKR,KKR,Prasidh Krishna,4,0,43,2,10.75,10,1,3,4,2
T202680,Mumbai Vs KKR,KKR,Andre Russell,3,0,37,0,12.33,4,3,2,1,0
T202680,Mumbai Vs KKR,Mumbai,Trent Boult,2,0,23,0,11.5,4,1,2,0,0
T202680,Mumbai Vs KKR,Mumbai,Adam Milne,3,0,29,0,9.66,6,3,1,1,0
T202680,Mumbai Vs KKR,Mumbai,Jasprit Bumrah,4,0,43,3,10.75,8,5,1,1,0
T202680,Mumbai Vs KKR,Mumbai,Krunal Pandya,3,0,25,0,8.33,7,1,2,0,0
T202680,Mumbai Vs KKR,Mumbai,Rahul Chahar,3,0,34,0,11.33,6,3,2,0,0
T202680,Mumbai Vs KKR,Mumbai,Rohit Sharma,0.1,0,4,0,24,0,1,0,0,0
T204364,Sunrisers Vs Capitals,Capitals,Anrich Nortje,4,0,12,2,3,14,0,0,0,0
T204364,Sunrisers Vs Capitals,Capitals,Avesh Khan,4,0,27,0,6.75,13,2,1,2,1
T204364,Sunrisers Vs Capitals,Capitals,Axar Patel,4,0,21,2,5.25,9,2,0,0,0
T204364,Sunrisers Vs Capitals,Capitals,Kagiso Rabada,4,0,37,3,9.25,13,3,3,0,1
T204364,Sunrisers Vs Capitals,Capitals,Marcus Stoinis,1.1,0,8,0,6.85,1,0,0,0,0
T204364,Sunrisers Vs Capitals,Capitals,Ravichandran Ashwin,2.5,0,22,0,7.76,4,2,0,1,1
T204364,Sunrisers Vs Capitals,Sunrisers,Khaleel Ahmed,4,0,33,1,8.25,9,3,1,2,0
T204364,Sunrisers Vs Capitals,Sunrisers,Bhuvneshwar Kumar,3,0,21,0,7,8,2,1,0,0
T204364,Sunrisers Vs Capitals,Sunrisers,Jason Holder,3.5,0,33,0,8.6,9,4,1,1,0
T204364,Sunrisers Vs Capitals,Sunrisers,Rashid Khan,4,0,26,1,6.5,9,0,2,1,0
T204364,Sunrisers Vs Capitals,Sunrisers,Sandeep Sharma,3,0,26,0,8.66,8,4,0,0,0
T207857,Royals Vs Punjab Kings,Punjab Kings,Mohammed Shami,4,0,21,3,5.25,13,3,0,0,0
T207857,Royals Vs Punjab Kings,Punjab Kings,Ishan Porel,4,0,39,1,9.75,10,6,1,2,0
T207857,Royals Vs Punjab Kings,Punjab Kings,Deepak Hooda,2,0,37,0,18.5,2,5,2,0,0
T207857,Royals Vs Punjab Kings,Punjab Kings,Arshdeep Singh,4,0,32,5,8,11,2,1,3,0
T207857,Royals Vs Punjab Kings,Punjab Kings,Adil Rashid,3,0,35,0,11.66,6,1,4,0,0
T207857,Royals Vs Punjab Kings,Punjab Kings,Harpreet Brar,3,0,17,1,5.66,4,1,0,0,0
T207857,Royals Vs Punjab Kings,Royals,Mustafizur Rahman,4,0,30,0,7.5,7,2,1,0,0
T207857,Royals Vs Punjab Kings,Royals,Chetan Sakariya,3,0,31,1,10.33,5,2,2,1,0
T207857,Royals Vs Punjab Kings,Royals,Kartik Tyagi,4,0,29,2,7.25,12,5,0,0,1
T207857,Royals Vs Punjab Kings,Royals,Chris Morris,4,0,47,0,11.75,5,2,3,5,0
T207857,Royals Vs Punjab Kings,Royals,Rahul Tewatia,3,0,23,1,7.66,3,2,0,1,0
T207857,Royals Vs Punjab Kings,Royals,Mahipal Lomror,1,0,7,0,7,0,0,0,0,0
T207857,Royals Vs Punjab Kings,Royals,Riyan Parag,1,0,16,0,16,0,1,1,0,0
T204307,RCB Vs KKR,KKR,Varun Chakravarthy,4,0,13,3,3.25,15,0,0,0,0
T204307,RCB Vs KKR,KKR,Prasidh Krishna,4,0,24,1,6,14,3,0,1,2
T204307,RCB Vs KKR,KKR,Lockie Ferguson,4,0,24,2,6,11,3,0,0,1
T204307,RCB Vs KKR,KKR,Sunil Narine,4,0,20,0,5,12,2,0,0,0
T204307,RCB Vs KKR,KKR,Andre Russell,3,0,9,3,3,10,0,0,0,0
T204307,RCB Vs KKR,RCB,Mohammed Siraj,2,0,12,0,6,8,2,0,1,0
T204307,RCB Vs KKR,RCB,Kyle Jamieson,2,0,26,0,13,4,3,1,2,1
T204307,RCB Vs KKR,RCB,Wanindu Hasaranga,2,0,20,0,10,4,2,1,0,0
T204307,RCB Vs KKR,RCB,Yuzvendra Chahal,2,0,23,1,11.5,5,5,0,0,0
T204307,RCB Vs KKR,RCB,Harshal Patel,2,0,13,0,6.5,3,1,0,1,0
T201256,Super Kings Vs Mumbai,Mumbai,Trent Boult,4,1,35,2,8.75,13,3,3,0,0
T201256,Super Kings Vs Mumbai,Mumbai,Adam Milne,4,0,21,2,5.25,14,2,1,0,0
T201256,Super Kings Vs Mumbai,Mumbai,Jasprit Bumrah,4,0,33,2,8.25,11,1,2,2,0
T201256,Super Kings Vs Mumbai,Mumbai,Kieron Pollard,2,0,15,0,7.5,4,2,0,1,0
T201256,Super Kings Vs Mumbai,Mumbai,Rahul Chahar,4,0,22,0,5.5,10,1,0,0,0
T201256,Super Kings Vs Mumbai,Mumbai,Krunal Pandya,2,0,27,0,13.5,2,2,1,2,0
T201256,Super Kings Vs Mumbai,Super Kings,Deepak Chahar,4,0,19,2,4.75,13,2,0,0,0
T201256,Super Kings Vs Mumbai,Super Kings,Josh Hazlewood,4,0,34,1,8.5,8,4,1,0,0
T201256,Super Kings Vs Mumbai,Super Kings,Shardul Thakur,4,0,29,1,7.25,9,2,1,2,0
T201256,Super Kings Vs Mumbai,Super Kings,Moeen Ali,3,0,16,0,5.33,4,0,0,0,0
T201256,Super Kings Vs Mumbai,Super Kings,Dwayne Bravo,4,0,25,3,6.25,11,3,0,2,0
T201256,Super Kings Vs Mumbai,Super Kings,Ravindra Jadeja,1,0,13,0,13,1,1,1,0,0
T208407,Punjab Kings Vs Capitals,Capitals,Ishant Sharma,4,1,37,0,9.25,9,2,3,0,0
T208407,Punjab Kings Vs Capitals,Capitals,Marcus Stoinis,1,0,6,0,6,0,0,0,0,0
T208407,Punjab Kings Vs Capitals,Capitals,Kagiso Rabada,4,0,36,3,9,6,0,3,0,0
T208407,Punjab Kings Vs Capitals,Capitals,Avesh Khan,4,0,39,1,9.75,8,5,1,2,0
T208407,Punjab Kings Vs Capitals,Capitals,Lalit Yadav,3,0,25,0,8.33,2,2,0,0,0
T208407,Punjab Kings Vs Capitals,Capitals,Axar Patel,4,0,21,1,5.25,11,2,0,0,0
T208407,Punjab Kings Vs Capitals,Punjab Kings,Riley Meredith,3.4,0,35,1,9.54,7,2,2,3,0
T208407,Punjab Kings Vs Capitals,Punjab Kings,Mohammed Shami,3,0,37,0,12.33,6,5,2,0,0
T208407,Punjab Kings Vs Capitals,Punjab Kings,Ravi Bishnoi,4,0,42,0,10.5,7,3,3,0,0
T208407,Punjab Kings Vs Capitals,Punjab Kings,Chris Jordan,2,0,21,1,10.5,4,2,1,0,0
T208407,Punjab Kings Vs Capitals,Punjab Kings,Harpreet Brar,3,0,19,1,6.33,4,0,0,0,0
T208407,Punjab Kings Vs Capitals,Punjab Kings,Deepak Hooda,2,0,11,0,5.5,3,0,0,0,0
T209103,Royals Vs Sunrisers,Sunrisers,Bhuvneshwar Kumar,4,0,37,0,9.25,7,4,1,1,0
T209103,Royals Vs Sunrisers,Sunrisers,Sandeep Sharma,4,0,50,1,12.5,7,2,4,2,1
T209103,Royals Vs Sunrisers,Sunrisers,Rashid Khan,4,0,24,1,6,10,3,0,0,0
T209103,Royals Vs Sunrisers,Sunrisers,Khaleel Ahmed,4,0,41,0,10.25,8,4,2,0,0
T209103,Royals Vs Sunrisers,Sunrisers,Vijay Shankar,3,0,42,1,14,4,2,3,4,0
T209103,Royals Vs Sunrisers,Sunrisers,Mohammad Nabi,1,0,21,0,21,1,2,2,0,0
T209103,Royals Vs Sunrisers,Royals,Kartik Tyagi,4,0,32,1,8,13,3,2,1,0
T209103,Royals Vs Sunrisers,Royals,Mustafizur Rahman,4,0,20,3,5,12,2,0,2,0
T209103,Royals Vs Sunrisers,Royals,Chetan Sakariya,4,0,38,0,9.5,7,3,2,1,0
T209103,Royals Vs Sunrisers,Royals,Chris Morris,4,0,29,3,7.25,8,3,0,3,0
T209103,Royals Vs Sunrisers,Royals,Rahul Tewatia,4,0,45,1,11.25,2,2,3,0,0
T203694,Super Kings Vs Mumbai,Mumbai,Trent Boult,4,0,42,1,10.5,10,4,3,1,0
T203694,Super Kings Vs Mumbai,Mumbai,Dhawal Kulkarni,4,0,48,0,12,7,3,4,2,0
T203694,Super Kings Vs Mumbai,Mumbai,Jasprit Bumrah,4,0,56,1,14,5,4,4,2,1
T203694,Super Kings Vs Mumbai,Mumbai,Rahul Chahar,4,0,32,0,8,8,0,3,1,0
T203694,Super Kings Vs Mumbai,Mumbai,James Neesham,2,0,26,0,13,3,2,2,0,0
T203694,Super Kings Vs Mumbai,Mumbai,Kieron Pollard,2,0,12,2,6,4,1,0,1,0
T203694,Super Kings Vs Mumbai,Super Kings,Deepak Chahar,4,0,37,0,9.25,8,4,1,2,0
T203694,Super Kings Vs Mumbai,Super Kings,Sam Curran,4,0,34,3,8.5,11,3,2,1,0
T203694,Super Kings Vs Mumbai,Super Kings,Lungi Ngidi,4,0,62,0,15.5,3,5,5,0,0
T203694,Super Kings Vs Mumbai,Super Kings,Shardul Thakur,4,0,56,1,14,4,4,3,5,0
T203694,Super Kings Vs Mumbai,Super Kings,Ravindra Jadeja,3,0,29,1,9.66,5,0,3,0,0
T203694,Super Kings Vs Mumbai,Super Kings,Moeen Ali,1,0,1,1,1,5,0,0,0,0
T208245,Punjab Kings Vs RCB,RCB,Daniel Sams,4,0,24,1,6,11,1,1,2,0
T208245,Punjab Kings Vs RCB,RCB,Mohammed Siraj,3,0,24,0,8,7,2,1,1,0
T208245,Punjab Kings Vs RCB,RCB,Kyle Jamieson,3,0,32,2,10.66,7,5,1,1,0
T208245,Punjab Kings Vs RCB,RCB,Yuzvendra Chahal,4,0,34,1,8.5,9,1,3,0,0
T208245,Punjab Kings Vs RCB,RCB,Harshal Patel,4,0,53,0,13.25,5,6,3,0,0
T208245,Punjab Kings Vs RCB,RCB,Shahbaz Ahmed,2,0,11,1,5.5,2,0,0,0,0
T208245,Punjab Kings Vs RCB,Punjab Kings,Riley Meredith,3.2,0,29,1,8.7,7,2,2,0,0
T208245,Punjab Kings Vs RCB,Punjab Kings,Mohammed Shami,3.4,0,28,1,7.63,9,3,1,0,0
T208245,Punjab Kings Vs RCB,Punjab Kings,Ravi Bishnoi,4,0,17,2,4.25,10,0,0,1,0
T208245,Punjab Kings Vs RCB,Punjab Kings,Harpreet Brar,4,1,19,3,4.75,15,1,1,0,0
T208245,Punjab Kings Vs RCB,Punjab Kings,Chris Jordan,4,0,31,1,7.75,9,3,1,1,0
T208245,Punjab Kings Vs RCB,Punjab Kings,Deepak Hooda,1,0,13,0,13,1,1,1,0,0
T201595,KKR Vs Capitals,Capitals,Ishant Sharma,4,0,34,0,8.5,6,3,1,0,0
T201595,KKR Vs Capitals,Capitals,Kagiso Rabada,4,0,31,0,7.75,10,2,2,1,0
T201595,KKR Vs Capitals,Capitals,Axar Patel,4,0,32,2,8,11,1,3,0,0
T201595,KKR Vs Capitals,Capitals,Avesh Khan,4,0,31,1,7.75,8,3,1,0,0
T201595,KKR Vs Capitals,Capitals,Lalit Yadav,3,0,13,2,4.33,6,0,0,0,0
T201595,KKR Vs Capitals,Capitals,Marcus Stoinis,1,0,7,1,7,3,1,0,0,0
T201595,KKR Vs Capitals,KKR,Shivam Mavi,1,0,25,0,25,0,6,0,1,0
T201595,KKR Vs Capitals,KKR,Varun Chakravarthy,4,0,34,0,8.5,5,2,1,2,0
T201595,KKR Vs Capitals,KKR,Prasidh Krishna,3.3,0,36,0,10.28,10,5,1,0,1
T201595,KKR Vs Capitals,KKR,Sunil Narine,4,0,36,0,9,6,2,2,1,0
T201595,KKR Vs Capitals,KKR,Pat Cummins,4,0,24,3,6,15,3,1,0,0
T209461,Royals Vs Mumbai,Mumbai,Trent Boult,4,0,37,1,9.25,7,4,1,0,0
T209461,Royals Vs Mumbai,Mumbai,Jasprit Bumrah,4,0,15,1,3.75,12,1,0,0,0
T209461,Royals Vs Mumbai,Mumbai,Jayant Yadav,3,0,37,0,12.33,3,1,3,3,0
T209461,Royals Vs Mumbai,Mumbai,Nathan CoulterNile,4,0,35,0,8.75,8,4,1,0,1
T209461,Royals Vs Mumbai,Mumbai,Rahul Chahar,4,0,33,2,8.25,7,2,2,0,0
T209461,Royals Vs Mumbai,Mumbai,Krunal Pandya,1,0,12,0,12,0,2,0,0,0
T209461,Royals Vs Mumbai,Royals,Chetan Sakariya,3,0,18,0,6,6,1,0,0,0
T209461,Royals Vs Mumbai,Royals,Jaydev Unadkat,4,0,33,0,8.25,7,3,1,0,0
T209461,Royals Vs Mumbai,Royals,Mustafizur Rahman,3.3,0,37,1,10.57,6,4,2,0,0
T209461,Royals Vs Mumbai,Royals,Chris Morris,4,0,33,2,8.25,9,2,2,0,0
T209461,Royals Vs Mumbai,Royals,Rahul Tewatia,3,0,30,0,10,4,3,1,1,0
T209461,Royals Vs Mumbai,Royals,Shivam Dube,1,0,6,0,6,3,0,0,1,0
T205094,Sunrisers Vs Super Kings,Super Kings,Deepak Chahar,3,0,21,0,7,7,3,0,1,0
T205094,Sunrisers Vs Super Kings,Super Kings,Sam Curran,4,0,30,1,7.5,9,2,1,1,0
T205094,Sunrisers Vs Super Kings,Super Kings,Shardul Thakur,4,0,44,0,11,4,5,1,1,0
T205094,Sunrisers Vs Super Kings,Super Kings,Moeen Ali,2,0,16,0,8,3,0,1,0,0
T205094,Sunrisers Vs Super Kings,Super Kings,Lungi Ngidi,4,0,35,2,8.75,7,3,1,2,0
T205094,Sunrisers Vs Super Kings,Super Kings,Ravindra Jadeja,3,0,23,0,7.66,6,1,1,1,0
T205094,Sunrisers Vs Super Kings,Sunrisers,Sandeep Sharma,3.3,0,24,0,6.85,8,3,0,1,0
T205094,Sunrisers Vs Super Kings,Sunrisers,Khaleel Ahmed,4,0,36,0,9,7,5,0,1,0
T205094,Sunrisers Vs Super Kings,Sunrisers,Siddarth Kaul,4,0,32,0,8,8,4,0,0,0
T205094,Sunrisers Vs Super Kings,Sunrisers,Jagadeesha Suchith,3,0,45,0,15,2,7,1,0,0
T205094,Sunrisers Vs Super Kings,Sunrisers,Rashid Khan,4,0,36,3,9,7,6,0,1,0
T208915,RCB Vs Capitals,Capitals,Ishant Sharma,4,1,26,1,6.5,11,2,1,0,0
T208915,RCB Vs Capitals,Capitals,Kagiso Rabada,4,0,38,1,9.5,6,4,1,0,0
T208915,RCB Vs Capitals,Capitals,Avesh Khan,4,0,24,1,6,11,3,0,1,0
T208915,RCB Vs Capitals,Capitals,Amit Mishra,3,0,27,1,9,2,0,2,0,0
T208915,RCB Vs Capitals,Capitals,Axar Patel,4,0,33,1,8.25,5,0,2,0,0
T208915,RCB Vs Capitals,Capitals,Marcus Stoinis,1,0,23,0,23,1,0,3,1,0
T208915,RCB Vs Capitals,RCB,Daniel Sams,2,0,15,0,7.5,4,2,0,0,0
T208915,RCB Vs Capitals,RCB,Mohammed Siraj,4,0,44,1,11,5,6,1,0,0
T208915,RCB Vs Capitals,RCB,Kyle Jamieson,4,0,32,1,8,11,1,3,0,0
T208915,RCB Vs Capitals,RCB,Washington Sundar,4,0,28,0,7,5,2,0,0,0
T208915,RCB Vs Capitals,RCB,Harshal Patel,4,0,37,2,9.25,5,4,0,2,0
T208915,RCB Vs Capitals,RCB,Yuzvendra Chahal,2,0,10,0,5,5,1,0,0,0
T209997,Punjab Kings Vs KKR,KKR,Shivam Mavi,4,0,13,1,3.25,15,1,0,1,0
T209997,Punjab Kings Vs KKR,KKR,Pat Cummins,3,0,31,2,10.33,9,2,3,1,0
T209997,Punjab Kings Vs KKR,KKR,Sunil Narine,4,0,22,2,5.5,10,1,1,0,0
T209997,Punjab Kings Vs KKR,KKR,Prasidh Krishna,4,0,30,3,7.5,12,0,3,2,0
T209997,Punjab Kings Vs KKR,KKR,Andre Russell,1,0,2,0,2,4,0,0,0,0
T209997,Punjab Kings Vs KKR,KKR,Varun Chakravarthy,4,0,24,1,6,10,1,1,0,0
T209997,Punjab Kings Vs KKR,Punjab Kings,Moises Henriques,1,0,5,1,5,4,1,0,0,0
T209997,Punjab Kings Vs KKR,Punjab Kings,Mohammed Shami,4,0,25,1,6.25,17,4,1,1,0
T209997,Punjab Kings Vs KKR,Punjab Kings,Arshdeep Singh,2.4,0,27,1,10.12,5,5,0,0,0
T209997,Punjab Kings Vs KKR,Punjab Kings,Ravi Bishnoi,4,0,19,0,4.75,9,1,0,0,0
T209997,Punjab Kings Vs KKR,Punjab Kings,Chris Jordan,3,0,24,0,8,8,4,0,0,0
T209997,Punjab Kings Vs KKR,Punjab Kings,Deepak Hooda,2,0,20,1,10,3,2,1,0,0
T202915,Super Kings Vs RCB,RCB,Mohammed Siraj,4,0,32,0,8,9,3,1,0,0
T202915,Super Kings Vs RCB,RCB,Kyle Jamieson,3,0,31,0,10.33,5,4,1,1,0
T202915,Super Kings Vs RCB,RCB,Yuzvendra Chahal,3,0,24,1,8,8,1,2,0,0
T202915,Super Kings Vs RCB,RCB,Navdeep Saini,2,0,27,0,13.5,1,3,1,0,1
T202915,Super Kings Vs RCB,RCB,Harshal Patel,4,0,51,3,12.75,9,2,5,1,1
T202915,Super Kings Vs RCB,RCB,Dan Christian,2,0,12,0,6,5,1,0,1,0
T202915,Super Kings Vs RCB,RCB,Washington Sundar,2,0,13,0,6.5,7,1,1,0,0
T202915,Super Kings Vs RCB,Super Kings,Deepak Chahar,2,0,25,0,12.5,4,5,0,2,0
T202915,Super Kings Vs RCB,Super Kings,Sam Curran,4,0,35,1,8.75,9,2,2,1,0
T202915,Super Kings Vs RCB,Super Kings,Shardul Thakur,4,0,11,1,2.75,17,1,0,0,0
T202915,Super Kings Vs RCB,Super Kings,Ravindra Jadeja,4,1,13,3,3.25,15,1,0,0,0
T202915,Super Kings Vs RCB,Super Kings,Imran Tahir,4,0,16,2,4,14,1,0,2,0
T202915,Super Kings Vs RCB,Super Kings,Dwayne Bravo,2,0,19,0,9.5,4,0,2,0,0
T205585,KKR Vs Royals,Royals,Jaydev Unadkat,4,0,25,1,6.25,11,2,1,0,0
T205585,KKR Vs Royals,Royals,Chetan Sakariya,4,0,31,1,7.75,8,3,0,4,1
T205585,KKR Vs Royals,Royals,Mustafizur Rahman,4,0,22,1,5.5,13,3,0,0,0
T205585,KKR Vs Royals,Royals,Chris Morris,4,0,23,4,5.75,18,0,3,1,0
T205585,KKR Vs Royals,Royals,Rahul Tewatia,3,0,24,0,8,4,1,1,0,0
T205585,KKR Vs Royals,Royals,Shivam Dube,1,0,5,0,5,2,0,0,0,0
T205585,KKR Vs Royals,KKR,Shivam Mavi,4,0,19,1,4.75,17,3,0,3,0
T205585,KKR Vs Royals,KKR,Pat Cummins,3.5,0,36,0,9.39,4,3,1,1,0
T205585,KKR Vs Royals,KKR,Varun Chakravarthy,4,0,32,2,8,8,5,0,0,0
T205585,KKR Vs Royals,KKR,Sunil Narine,4,0,20,0,5,11,0,1,0,1
T205585,KKR Vs Royals,KKR,Prasidh Krishna,3,0,20,1,6.66,8,2,0,2,0
T204808,Mumbai Vs Punjab Kings,Punjab Kings,Moises Henriques,3,0,12,0,4,9,1,0,0,0
T204808,Mumbai Vs Punjab Kings,Punjab Kings,Deepak Hooda,3,0,15,1,5,9,0,1,0,0
T204808,Mumbai Vs Punjab Kings,Punjab Kings,Mohammed Shami,4,0,21,2,5.25,7,1,0,0,0
T204808,Mumbai Vs Punjab Kings,Punjab Kings,Ravi Bishnoi,4,0,21,2,5.25,10,2,0,0,0
T204808,Mumbai Vs Punjab Kings,Punjab Kings,Fabian Allen,3,0,30,0,10,2,3,1,0,0
T204808,Mumbai Vs Punjab Kings,Punjab Kings,Arshdeep Singh,3,0,28,1,9.33,7,1,2,2,0
T204808,Mumbai Vs Punjab Kings,Mumbai,Trent Boult,2.4,0,30,0,11.25,7,3,2,0,1
T204808,Mumbai Vs Punjab Kings,Mumbai,Krunal Pandya,3,0,31,0,10.33,7,4,1,3,0
T204808,Mumbai Vs Punjab Kings,Mumbai,Jasprit Bumrah,3,0,21,0,7,9,2,1,0,0
T204808,Mumbai Vs Punjab Kings,Mumbai,Rahul Chahar,4,0,19,1,4.75,8,1,0,0,0
T204808,Mumbai Vs Punjab Kings,Mumbai,Jayant Yadav,4,0,20,0,5,16,2,1,0,0
T204808,Mumbai Vs Punjab Kings,Mumbai,Kieron Pollard,1,0,11,0,11,1,0,1,0,0
T201545,Royals Vs RCB,RCB,Mohammed Siraj,4,0,27,3,6.75,16,4,1,1,0
T201545,Royals Vs RCB,RCB,Kyle Jamieson,4,0,28,1,7,11,2,1,2,0
T201545,Royals Vs RCB,RCB,Kane Richardson,3,0,29,1,9.66,5,5,0,1,0
T201545,Royals Vs RCB,RCB,Yuzvendra Chahal,2,0,18,0,9,5,0,2,1,0
T201545,Royals Vs RCB,RCB,Washington Sundar,3,0,23,1,7.66,4,1,1,0,0
T201545,Royals Vs RCB,RCB,Harshal Patel,4,0,47,3,11.75,8,6,2,3,0
T201545,Royals Vs RCB,Royals,Shreyas Gopal,3,0,35,0,11.66,6,4,2,0,0
T201545,Royals Vs RCB,Royals,Chetan Sakariya,4,0,35,0,8.75,7,4,1,1,0
T201545,Royals Vs RCB,Royals,Chris Morris,3,0,38,0,12.66,2,5,1,0,0
T201545,Royals Vs RCB,Royals,Mustafizur Rahman,3.3,0,34,0,9.71,8,2,2,1,0
T201545,Royals Vs RCB,Royals,Rahul Tewatia,2,0,23,0,11.5,2,1,2,0,0
T201545,Royals Vs RCB,Royals,Riyan Parag,1,0,14,0,14,0,1,1,0,0
T202233,Super Kings Vs KKR,KKR,Varun Chakravarthy,4,0,27,1,6.75,8,2,1,0,0
T202233,Super Kings Vs KKR,KKR,Pat Cummins,4,0,58,0,14.5,5,4,4,3,0
T202233,Super Kings Vs KKR,KKR,Sunil Narine,4,0,34,1,8.5,10,4,1,0,1
T202233,Super Kings Vs KKR,KKR,Prasidh Krishna,4,0,49,0,12.25,10,4,3,1,2
T202233,Super Kings Vs KKR,KKR,Andre Russell,2,0,27,1,13.5,4,4,1,2,0
T202233,Super Kings Vs KKR,KKR,Kamlesh Nagarkoti,2,0,25,0,12.5,2,1,2,0,0
T202233,Super Kings Vs KKR,Super Kings,Deepak Chahar,4,0,29,4,7.25,14,3,2,0,0
T202233,Super Kings Vs KKR,Super Kings,Sam Curran,4,0,58,1,14.5,10,4,6,1,0
T202233,Super Kings Vs KKR,Super Kings,Lungi Ngidi,4,0,28,3,7,15,2,2,1,0
T202233,Super Kings Vs KKR,Super Kings,Ravindra Jadeja,4,0,33,0,8.25,7,3,1,0,1
T202233,Super Kings Vs KKR,Super Kings,Shardul Thakur,3.1,0,48,0,15.15,5,4,3,5,0
T204912,Punjab Kings Vs Sunrisers,Sunrisers,Abhishek Sharma,4,0,24,2,6,10,0,1,1,0
T204912,Punjab Kings Vs Sunrisers,Sunrisers,Bhuvneshwar Kumar,3,0,16,1,5.33,7,1,0,0,0
T204912,Punjab Kings Vs Sunrisers,Sunrisers,Khaleel Ahmed,4,0,21,3,5.25,9,2,0,0,0
T204912,Punjab Kings Vs Sunrisers,Sunrisers,Siddarth Kaul,3.4,0,27,1,7.36,8,2,1,0,1
T204912,Punjab Kings Vs Sunrisers,Sunrisers,Vijay Shankar,1,0,6,0,6,3,1,0,0,0
T204912,Punjab Kings Vs Sunrisers,Sunrisers,Rashid Khan,4,0,17,1,4.25,11,1,0,0,0
T204912,Punjab Kings Vs Sunrisers,Punjab Kings,Mohammed Shami,2,0,16,0,8,5,3,0,0,0
T204912,Punjab Kings Vs Sunrisers,Punjab Kings,Fabian Allen,4,1,22,1,5.5,13,1,1,1,0
T204912,Punjab Kings Vs Sunrisers,Punjab Kings,Arshdeep Singh,3.4,0,31,0,8.45,5,1,1,2,0
T204912,Punjab Kings Vs Sunrisers,Punjab Kings,Moises Henriques,1,0,7,0,7,4,0,1,0,0
T204912,Punjab Kings Vs Sunrisers,Punjab Kings,Murugan Ashwin,4,0,22,0,5.5,7,0,0,1,0
T204912,Punjab Kings Vs Sunrisers,Punjab Kings,Deepak Hooda,4,0,22,0,5.5,12,1,1,0,0
T207273,Mumbai Vs Capitals,Capitals,Marcus Stoinis,3,0,20,1,6.66,6,2,0,0,0
